ApplStandard,Brand,Cap,CEC Cold,CEC_,Cold Prog,Cold Wat Cons,Combination,Conn_Mode,Country,delayStartMode,Depth,DetergentType,Height,Hot Wat Cons,internal_heater,Loading,MachineAction,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Test Prog Time,Tot Wat Cons,Type,WEI,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7.5,220,450,"Water Saving, Cold, Intensive, bubble wash, 3 rinses, 1200 rpm spin",58.61,False,Cold,China,True,700.0,Drum,850.0,1.0,Yes on the warm wash program only,Front,,WF1752WPW,AS/NZS 2040.1:2005/Amdt 3:2010,3.04093399574,3.0,0.211,0.416,"Water Saving, 40 degC, Intensive, bubble wash, 3 rinses, 1200 rpm spin","Australia,Fiji,New Zealand",0.426,70491,Approved,262.0,59.61,Drum,0.56,600.0,2018-03-11,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,8,168,326,Cottons + cold,66.33,False,Cold,Thailand,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,EWF12821,AS/NZS 2040.1:2005/Amdt 3:2010,4.00538644804,4.0,0.0002,5.13,Cotton eco 60,"Australia,New Zealand",0.1,57264,Approved,221.0,66.33,Drum,0.52,,2016-05-02,,Single product class,Unavailable,,http://www.electrolux.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,7,,280,,,False,Cold,"""Korea, Republic of""",True,590.0,Drum,850.0,,Yes on the warm wash program only,Front,,WD11032D6,AS/NZS 2040.1:2005/Amdt 3:2010,4.0195398915,4.0,0.0002,0.31,"Cotton Eco, 40C, Normal Rinse, Intensive, 1100RPM","Australia,New Zealand",0.31,68561,Approved,265.0,0.0,Drum,0.53029,600.0,2017-10-01,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,7.5,,300,,,False,Cold,"""Korea, Republic of""",True,590.0,Drum,850.0,,Yes on the warm wash program only,Front,,WD12032D6,AS/NZS 2040.1:2005/Amdt 3:2010,4.0485813093,4.0,0.000206,0.34,"Cotton Eco, 40C, Normal Rinse, Intensive, 1200RPM","Australia,New Zealand",0.31,68560,Approved,270.0,0.0,Drum,0.51545,600.0,2017-10-01,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,10,,385,,,False,Dual,"""Korea, Republic of""",True,767.0,Drum,982.0,,Yes on the warm wash program only,Front,,WD12580D6,AS/NZS 2040.1:2005/Amdt 3:2010,4.0176987246,4.0,0.154,0.332,"Cotton, Intensive, 3 Rinses, Extra High Spin, 40C","Australia,New Zealand",0.332,68246,Approved,229.0,0.0,Drum,0.58,686.0,2017-09-17,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,8.5,160,870,"Water saving, Cold, Water level 7",109.3,False,Dual,"""Korea, Republic of""",True,675.0,Non Drum,1030.0,0.4,No,Top,Impeller,WA85GWG,AS/NZS 2040.1:2005/Amdt 3:2010,1.54507037486,1.5,0.0,0.22,"Water Saving, Cold & Hot, Water Level 7","Australia,Fiji,New Zealand",0.22,67839,Approved,98.0,109.7,Non-Drum,0.70692,630.0,2017-09-02,,Single product class,Unavailable,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,8.5,160,870,"Water saving, Cold, Water level 7",109.3,False,Dual,"""Korea, Republic of""",True,675.0,Non Drum,1030.0,0.4,No,Top,Impeller,WA85GWW,AS/NZS 2040.1:2005/Amdt 3:2010,1.54507037486,1.5,0.0,0.22,"Water Saving, Cold & Hot, Water Level 7","Australia,Fiji,New Zealand",0.22,67839,Approved,98.0,109.7,Non-Drum,0.70692,630.0,2017-09-02,,Single product class,Unavailable,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ZEROWATT,7,79,569,Speedy soak cold wash program,102.0,False,Dual,China,False,583.0,Non Drum,957.0,0.0,No,Top,Impeller,XQB70-722,AS/NZS 2040.1:2005/Amdt 3:2010,1.89542652322,1.5,0.0,2.2,Speedy soak warm wash program,Australia,2.2,67404,Approved,64.1,102.0,Non-Drum,0.94,569.0,2017-09-24,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,8,141,334,Cottons + cold,55.63,False,Cold,Thailand,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,EWF14811,AS/NZS 2040.1:2005/Amdt 3:2010,3.99625152052,3.5,0.0002,5.22,Cotton eco 60,"Australia,New Zealand",0.07,57257,Approved,224.0,55.63,Drum,0.49,,2016-05-02,,Single product class,Unavailable,,http://www.electrolux.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,7.5,,300,,,False,Dual,"""Korea, Republic of""",True,550.0,Drum,850.0,,Yes on the warm wash program only,Front,Drum,WD12022D6,AS/NZS 2040.1:2005/Amdt 3:2010,4.08539070837,4.0,5e-05,0.04,"Cotton, Intensive, 40 C, 1200 rpm","Australia,New Zealand",0.04,67138,Approved,254.0,0.0,Drum,0.49589,600.0,2017-08-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,7,,280,,,False,Dual,"""Korea, Republic of""",True,550.0,Drum,850.0,,Yes on the warm wash program only,Front,Drum,WD11022D6,AS/NZS 2040.1:2005/Amdt 3:2010,4.05159774795,4.0,2.99e-05,0.04,"Cotton, Intensive, 40 C, 1100 rpm","Australia,New Zealand",0.04,67133,Approved,249.0,0.0,Drum,0.51308,600.0,2017-08-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Ariston,8,,306,Cotton 60 degree C,,False,Cold,Italy,True,595.0,Drum,825.0,,Yes on the warm wash program only,Front,,WMG 829 B,AS/NZS 2040.1:2005/Amdt 3:2010,4.0578363729,4.0,0.00137,2.89118,N/A,"Australia,Fiji,New Zealand",0.35522,66234,Approved,300.0,0.0,Drum,0.56,605.0,2017-07-26,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,9.5,93,535,"Water saving, Tap Cold Temp, High Spin, Normal Soil",87.1,False,Dual,China,True,,Non Drum,,0.4,No,Top,Impeller,WA456DRHDWR,AS/NZS 2040.1:2005/Amdt 3:2010,3.10559371289,3.0,3.6e-05,0.58,"Water saving, Warm Temp, High Spin, Normal Soil","Australia,Fiji,New Zealand",0.59,66124,Approved,83.0,87.5,Non-Drum,0.61947,,2017-06-12,,Single product class,Unavailable,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Hafele,6,67,281,STANDARD COTTON + TEMP,63.0,False,Dual,China,True,505.0,Drum,845.0,0.0,Yes on the warm wash program only,Front,,538.91.000,AS/NZS 2040.1:2005/Amdt 3:2010,3.45413963843,3.0,0.0,0.7,STANDARD COTTON + TEMP 40,Australia,0.3,66015,Approved,180.0,63.0,Drum,66.0,590.0,2017-09-27,,Single product class,Unavailable,,http://www.hafele.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BEKO,6.5,,260,,,False,Cold,Turkey,True,,Drum,,,Yes on the warm wash program only,Front,Drum,WMB 651441 L,AS/NZS 2040.1:2005/Amdt 3:2010,4.00508563621,4.0,0.0,1.4,Cottons Eco; 40°C; 1400rpm,"Australia,New Zealand",0.2,66014,Approved,244.2,0.0,Drum,0.53899,,2017-06-04,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7.5,220,450,"Water Saving, Cold, Eco Bubble, Intensive, 3 rinses, 1200 rpm",58.61,False,Cold,China,True,700.0,Drum,850.0,1.0,Yes on the warm wash program only,Front,,WF1752WPC,AS/NZS 2040.1:2005/Amdt 3:2010,3.04093399574,3.0,0.211,0.416,"Water Saving, 40 degC, Eco Bubble, Intensive, 3 rinses, 1200 rpm","Australia,Fiji,New Zealand",0.426,65228,Approved,262.0,59.61,Drum,0.56,600.0,2017-05-08,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,8.5,164,326,"Cotton,  Cold, 2 rinses, 1400 rpm spin, Intensive wash, Eco bubble.",69.99,False,Cold,"""Korea, Republic of""",True,600.0,Drum,850.0,1.0,Yes on the warm wash program only,Front,,WF856UHSAGD,AS/NZS 2040.1:2005/Amdt 3:2010,4.00232539107,4.0,4.4e-05,2.179,"Cotton,  40deg C, 2 rinses, 1400 rpm spin, Intensive wash, Eco bubble.","Australia,Fiji,New Zealand",2.004,65682,Approved,268.0,70.99,Drum,0.59,600.0,2017-05-21,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,8.5,164,326,"Cotton,  Cold, 2 rinses, 1400 rpm spin, Intensive wash, Eco bubble.",69.99,False,Cold,"""Korea, Republic of""",True,600.0,Drum,850.0,1.0,Yes on the warm wash program only,Front,,WF856UHSAWQ,AS/NZS 2040.1:2005/Amdt 3:2010,4.00232539107,4.0,4.4e-05,2.179,"Cotton,  40deg C, 2 rinses, 1400 rpm spin, Intensive wash, Eco bubble.","Australia,Fiji,New Zealand",2.004,65682,Approved,268.0,70.99,Drum,0.59,600.0,2017-05-21,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,WHIRLPOOL,5.5,,455,,,False,Cold,China,True,,Drum,,,Yes on both the warm and cold wash programs,Front,Drum,WFS1055CE,AS/NZS 2040.1:2005/Amdt 3:2010,2.10499942454,2.0,0.0,1.47,"Cotton 60 degree C + Eco,1000 rpm","Australia,Fiji,New Zealand",0.08,65654,Approved,194.25,0.0,Drum,0.68479,,2017-05-23,,Single product class,Unavailable,http://www.whirlpool.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,WHIRLPOOL,7.5,,525,,,False,Cold,China,True,,Drum,,,Yes on both the warm and cold wash programs,Front,Drum,WFS1073CE,AS/NZS 2040.1:2005/Amdt 3:2010,2.50787873295,2.5,0.0,1.43,Cotton 60 degree C; 1000 rpm,"Australia,Fiji,New Zealand",0.08,65616,Approved,208.26,0.0,Drum,0.6879,,2017-05-23,,Single product class,Unavailable,http://www.whirlpool.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SPEED QUEEN,7,,624,"Regular Cycle, Hot/Cold, Extra Rinse",,False,Dual,United States,False,,Drum,,,No,Front,,AFN50FSP301AW01,AS/NZS 2040.1:2005/Amdt 3:2010,1.90976956323,1.5,0.0,8.58,"Regular Cycle, Hot/Cold, Extra Rinse","Australia,New Zealand",8.63,64709,Approved,122.0,0.0,Drum,0.69,,2017-06-07,,Single product class,Unavailable,http://www.comlaundry.com/,http://www.speedqueen.com
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SPEED QUEEN,7,,624,"Regular Cycle, Hot/Cold, Extra Rinse",,False,Dual,United States,False,,Drum,,,No,Front,,AFN51FSP301AN01,AS/NZS 2040.1:2005/Amdt 3:2010,1.90976956323,1.5,0.0,8.58,"Regular Cycle, Hot/Cold, Extra Rinse","Australia,New Zealand",8.63,64709,Approved,122.0,0.0,Drum,0.69,,2017-06-07,,Single product class,Unavailable,http://www.comlaundry.com/,http://www.speedqueen.com
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SPEED QUEEN,7,,624,"Regular Cycle, Hot/Cold, Extra Rinse",,False,Dual,United States,False,,Drum,,,No,Front,,ATE50FWP431AW01,AS/NZS 2040.1:2005/Amdt 3:2010,1.90976956323,1.5,0.0,8.58,"Regular Cycle, Hot/Cold, Extra Rinse","Australia,New Zealand",8.63,64709,Approved,122.0,0.0,Drum,0.69,,2017-06-07,,Single product class,Unavailable,http://www.comlaundry.com/,http://www.speedqueen.com
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SPEED QUEEN,7,,624,"Regular Cycle, Hot/Cold, Extra Rinse",,False,Dual,United States,False,,Drum,,,No,Front,,ATG50FWP301AW01,AS/NZS 2040.1:2005/Amdt 3:2010,1.90976956323,1.5,0.0,8.58,"Regular Cycle, Hot/Cold, Extra Rinse","Australia,New Zealand",8.63,64709,Approved,122.0,0.0,Drum,0.69,,2017-06-07,,Single product class,Unavailable,http://www.comlaundry.com/,http://www.speedqueen.com
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SPEED QUEEN,7,,899,"NORMAL, Warm, Extra Large, High Efficiency",,False,Dual,United States,False,,Drum,,,No,Top,,AWNA62SN301AW01,AS/NZS 2040.1:2005/Amdt 3:2010,0.904139515493,1.0,0.0,7.97,"NORMAL, Warm, Extra Large, High Efficiency","Australia,New Zealand",7.97,64082,Approved,84.0,0.0,Drum,0.76,,2017-05-03,,Single product class,Unavailable,http://www.comlaundry.com/,http://www.speedqueen.com
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,PYE,7,62,257,Cotton snowflake symbol,53.0,False,Dual,China,True,830.0,Drum,570.0,3.0,Yes on the warm wash program only,Front,Drum,FLW7,AS/NZS 2040.1:2005/Amdt 3:2010,4.0152762779,4.0,0.0,0.0,Cotton 60,"Australia,New Zealand",1.1,57409,Approved,211.0,56.0,Drum,0.6298,600.0,2016-05-04,,Single product class,Unavailable,http://www.gafcontrol.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Galanz,6,67,281,standard cotton + temp. --,62.76,True,Dual,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,,XQG60-A810TE,AS/NZS 2040.1:2005/Amdt 3:2010,3.45413963843,3.0,0.0,0.7,standard Cotton + temp. 40,"Australia,Fiji,New Zealand,Other",0.3,64765,Approved,189.0,62.76,Drum,0.66,,2017-06-13,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Galanz,6,67,281,standard cotton + temp. --,62.76,True,Dual,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,,XQG60-A510TE,AS/NZS 2040.1:2005/Amdt 3:2010,3.45413963843,3.0,0.0,0.7,standard Cotton + temp. 40,"Australia,Fiji,New Zealand,Other",0.3,64765,Approved,189.0,62.76,Drum,0.66,,2017-06-13,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Galanz,6,67,281,standard cotton + temp. --,62.76,True,Dual,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,,XQG60-A210TE,AS/NZS 2040.1:2005/Amdt 3:2010,3.45413963843,3.0,0.0,0.7,standard Cotton + temp. 40,"Australia,Fiji,New Zealand,Other",0.3,64765,Approved,189.0,62.76,Drum,0.66,,2017-06-13,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BEKO,7.5,,306,,,False,Cold,Turkey,True,,Drum,,,Yes on the warm wash program only,Front,Drum,WMB 751441 LA,AS/NZS 2040.1:2005/Amdt 3:2010,4.00207034614,4.0,0.0,1.4,Cottons Eco; 40°C; 1400rpm,"Australia,New Zealand",0.2,64523,Approved,272.0,0.0,Drum,0.51683,,2017-04-04,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,10,150,680,"Water Saving, Cold, Extra High, Heavy, Extra Spin",99.75,False,Dual,"""Korea, Republic of""",True,725.0,Non Drum,1150.0,1.0,No,Top,Agitator,WA5471ABP,AS/NZS 2040.1:2005/Amdt 3:2010,2.67162161943,2.5,0.000352,0.425,"Water Saving, Warm water temperature, Extra High spin, Normal soil level, Extra Spin","Australia,Fiji,New Zealand",0.429,63183,Approved,205.0,100.75,Non-Drum,0.61,675.0,2017-01-10,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,10,150,680,"Water Saving, Cold, Extra High, Heavy, Extra Spin",99.75,False,Dual,"""Korea, Republic of""",True,725.0,Non Drum,1150.0,1.0,No,Top,Agitator,WA5471ABW,AS/NZS 2040.1:2005/Amdt 3:2010,2.67162161943,2.5,0.000352,0.425,"Water Saving, Warm water temperature, Extra High spin, Normal soil level, Extra Spin","Australia,Fiji,New Zealand",0.429,63183,Approved,205.0,100.75,Non-Drum,0.61,675.0,2017-01-10,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,6.5,60,655,Normal cold water level L,60.12,False,Dual,Thailand,True,606.0,Non Drum,928.0,33.18,No,Top,Impeller,WF-T6571,AS/NZS 2040.1:2005/Amdt 3:2010,1.52323019208,1.5,1.1e-05,1.015,Normal warm water level L,"Australia,New Zealand",1.007,63685,Approved,64.6,93.3,Non-Drum,0.78,590.0,2017-02-20,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,WHIRLPOOL,8,,530,,,False,Dual,United States,True,,Drum,,,No,Top,Impeller,6AWTW5550XW1,AS/NZS 2040.1:2005/Amdt 3:2010,2.50285192016,2.5,0.0,1.051,"Whites; Warm Temp, Medium Soil Level, High Spin Speed","Australia,Fiji,New Zealand",1.135,63489,Approved,88.75,0.0,Non-Drum,0.8,,2017-04-03,,Single product class,Unavailable,http://www.whirlpool.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,8,130,310,Cottons + cold,66.83,False,Cold,Thailand,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,EWF10831,AS/NZS 2040.1:2005/Amdt 3:2010,3.99924815405,3.5,0.0002,4.08,Cotton eco 60,"Australia,New Zealand",0.1,57265,Approved,225.0,66.83,Drum,0.58,,2016-05-02,,Single product class,Unavailable,,http://www.electrolux.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BEKO,6.5,0,390,,,False,Cold,Turkey,True,590.0,Drum,840.0,,Yes on the warm wash program only,Front,Drum,WMB 651241 L,AS/NZS 2040.1:2005/Amdt 3:2010,3.01457778079,3.0,0.0,1.41,Cottons Eco; 40°C; 1200rpm,"Australia,New Zealand",0.2,62041,Approved,234.0,0.0,Drum,0.57728,600.0,2016-11-05,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Telmann,7,0,527,Not conducted,0.0,False,Dual,China,False,560.0,Non Drum,960.0,0.0,No,Top,Agitator,XQB70-670GPS,AS/NZS 2040.1:2005/Amdt 3:2010,2.44431752616,2.0,0.0,0.029,"Water Saving (Remaining default)(Water Level:Extra High, Water Temp:Warm","Australia,Fiji,New Zealand",0.029,62133,Approved,72.6,0.0,Non-Drum,0.59,581.0,2016-11-13,,Single product class,Unavailable,,http://www.tempoaustralia.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,MIDEA,7,0,527,Not conducted,0.0,False,Dual,China,False,600.0,Non Drum,600.0,0.0,No,Top,Agitator,MB70,AS/NZS 2040.1:2005/Amdt 3:2010,2.44432707356,2.0,0.0,0.029,"Water Saving, Remaining default (Water Level Extra High, Water Temp Warm)","Australia,Fiji,New Zealand,Other",0.029,62072,Approved,73.0,0.0,Non-Drum,0.59,600.0,2016-12-11,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,euro,7,62,257,Cotton *,57.44,False,Dual,China,True,570.0,Drum,830.0,0.0,Yes on the warm wash program only,Front,,E712FLW,AS/NZS 2040.1:2005/Amdt 3:2010,4.0152762779,4.0,0.0,0.0,Cotton 60,"Australia,Fiji,New Zealand",1.1,61784,Approved,211.8,57.44,Drum,0.6298,600.0,2016-10-31,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Haier,7.5,110,735,,107.5,False,Dual,China,False,686.0,Drum,1105.0,0.0,No,Top,Agitator,HWM75TLA,AS/NZS 2040.1:2005/Amdt 3:2010,1.59238427095,1.5,0.0,0.67," Normal, warm/cold, Load size Super","Australia,New Zealand",,62030,Approved,87.84,107.5,Non-Drum,0.78073,686.0,2016-11-07,,Single product class,Unavailable,http://www.haier.com/,http://www.haier.com/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,WHIRLPOOL,8.5,126,595,,71.54,False,Cold,Italy,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,SPORTS85W,AS/NZS 2040.1:2005/Amdt 3:2010,2.65974048455,2.5,0.0,2.014,Cotton / Coloured; 60  degree C; 1400 rpm,"Australia,Fiji,New Zealand",0.135,60765,Approved,195.2,72.54,Drum,0.56,,2016-10-16,,Single product class,Unavailable,http://www.whirlpool.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Teco,8.5,,675,N.A.,150.39,False,Dual,China,True,,Non Drum,,35.06,No,Top,Pulsator,TWP8508E2,AS/NZS 2040.1:2005/Amdt 3:2010,2.05257197439,2.0,0.0,1.249,Water temp: Hot & cold; remaining default settings (Program: Fuzzy;   Water level: 16;    Rinse: 2;  Time: 84 minutes;  Function: Wash; rinse; spin),New Zealand,1.251,56947,Approved,92.0,185.45,Non-Drum,0.83,,2016-05-16,,Single product class,Unavailable,http://www.teco.com.au/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7.5,95,725,,70.5,False,Dual,China,True,,Drum,,36.0,No,Top,Impeller,HWMP75-918,AS/NZS 2040.1:2005/Amdt 3:2010,1.51077513499,1.5,0.0,0.0,Normal wash cycle; Warm cold; 20 min Soak; Wash long;  Rinse 1 stage;  7 min Spin; Water level 8,"Australia,New Zealand",0.0,59211,Approved,107.0,106.5,Non-Drum,0.91592,,2016-07-09,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,399,,58.8,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,Drum,HWM70-1201,AS/NZS 2040.1:2005/Amdt 3:2010,3.04320390636,3.0,0.0,0.4,Cotton 60 deg C; Intense; 1200 RPM,"Australia,New Zealand",0.4,58375,Approved,232.0,59.2,Drum,0.64372,,2016-06-05,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,473,,67.4,False,Cold,China,True,,Drum,,0.43,Yes on the warm wash program only,Front,Drum,HWM80-1401,AS/NZS 2040.1:2005/Amdt 3:2010,3.05682841895,3.0,0.0,0.4,Cotton 60 deg C; Intense; 1400 RPM,"Australia,New Zealand",0.4,58374,Approved,210.0,67.83,Drum,0.5709,,2016-06-05,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,446,,65.3,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,Drum,HWM80-1403D,AS/NZS 2040.1:2005/Amdt 3:2010,3.2409034764,3.0,5e-05,0.41,Cotton Standard 60 deg  C; Intense; 1400 RPM,"Australia,New Zealand",0.4,58373,Approved,204.0,65.7,Drum,0.54013,,2016-06-05,,Single product class,Available,,
